Date,Open,High,Low,Close,Adj Close,Volume
2019-03-21,153.32,156.68,153.31,155.8,155.34,7027100.0
2019-03-22,154.99,155.68,152.85,153.07,152.61,8119800.0
2019-03-25,152.36,154.06,151.54,153.03,152.57,7568000.0
2019-03-26,153.77,155.6,153.77,155.3,154.84,15594400.0
2019-03-27,155.47,155.86,153.36,154.22,153.76,12253800.0
2019-03-28,154.93,155.08,153.61,154.67,154.21,16902200.0
2019-03-29,155.73,156.29,154.93,156.19,155.73,12164400.0
2019-04-01,157.53,157.73,156.55,157.26,156.79,6420100.0
2019-04-02,157.66,158.15,156.75,157.78,157.31,6215100.0
2019-04-03,158.55,159.11,157.85,158.46,157.99,8209300.0
2019-04-04,158.53,158.69,156.53,157.64,157.17,5100200.0
2019-04-05,158.0,158.63,157.23,157.65,157.18,4178300.0
2019-04-08,157.55,157.85,156.32,157.75,157.28,5604700.0
2019-04-09,156.56,157.99,156.47,157.49,157.02,6364100.0
2019-04-10,157.99,158.78,157.52,158.56,158.09,3918600.0
2019-04-11,159.11,159.3,157.44,157.86,157.39,5771400.0
2019-04-12,158.71,159.64,157.86,159.64,159.17,6745100.0
2019-04-15,159.83,160.48,159.19,160.44,159.96,8142800.0
2019-04-16,161.04,161.1,159.55,160.23,159.75,6021400.0
2019-04-17,160.87,161.07,160.31,160.44,159.96,4609100.0
2019-04-18,160.93,161.1,159.0,160.16,159.68,7859400.0
2019-04-22,159.2,160.48,159.07,160.4,159.92,4602600.0
2019-04-23,161.0,161.88,159.87,161.66,161.18,6522900.0
2019-04-24,161.75,162.03,160.65,161.49,161.01,7376500.0
2019-04-25,160.52,161.6,158.55,161.02,160.54,8862500.0
2019-04-26,161.26,163.03,160.4,162.93,162.45,7525400.0
2019-04-29,163.21,164.5,163.1,164.15,163.66,10003600.0
2019-04-30,164.98,165.7,163.92,164.43,163.94,6432700.0
2019-05-01,165.54,165.74,162.75,162.79,162.31,5248100.0
2019-05-02,162.1,163.08,160.43,161.12,160.64,6054900.0
2019-05-03,162.3,162.74,161.18,162.04,161.56,4317500.0
