Date,Open,High,Low,Close,Adj Close,Volume
2019-04-03,119.86,120.43,119.15,119.97,119.13,22860700.0
2019-04-04,120.1,120.23,118.38,119.36,118.53,20112800.0
2019-04-05,119.39,120.23,119.37,119.89,119.05,15826200.0
2019-04-08,119.81,120.02,118.64,119.93,119.09,15116200.0
2019-04-09,118.63,119.54,118.58,119.28,118.45,17612000.0
2019-04-10,119.76,120.35,119.54,120.19,119.35,16477200.0
2019-04-11,120.54,120.85,119.92,120.33,119.49,14209100.0
2019-04-12,120.64,120.98,120.37,120.95,120.1,19745100.0
2019-04-15,120.94,121.58,120.57,121.05,120.2,15792600.0
2019-04-16,121.64,121.65,120.1,120.77,119.93,14071800.0
2019-04-17,121.24,121.85,120.54,121.77,120.92,19300900.0
2019-04-18,122.19,123.52,121.3,123.37,122.51,27991000.0
2019-04-22,122.62,124.0,122.57,123.76,122.89,15648700.0
2019-04-23,124.1,125.58,123.83,125.44,124.56,24025500.0
2019-04-24,125.79,125.85,124.52,125.01,124.14,31257000.0
2019-04-25,130.06,131.37,128.83,129.15,128.25,38033900.0
2019-04-26,129.7,130.52,129.02,129.89,128.98,23654900.0
2019-04-29,129.9,130.18,129.35,129.77,128.86,16324200.0
2019-04-30,129.81,130.7,129.39,130.6,129.69,24166500.0
2019-05-01,130.53,130.65,127.7,127.88,126.99,26821700.0
2019-05-02,127.98,128.0,125.52,126.21,125.33,27350200.0
2019-05-03,127.36,129.43,127.25,128.9,128.0,24911100.0
